"Country","Province","City","Latitude","Longitude","Population","Year",
"Tanzania","Dodoma","Dodoma","","","203833","88"
"Tanzania","Arusha","Arusha","","","134708","88"
"Tanzania","Kilimanjaro","Moshi","","","",""
"Tanzania","Tanga","Tanga","","","187155","88"
"Tanzania","Morogoro","Morogoro","","","117760","88"
"Tanzania","Pwani","Dar es Salaam","-6.83333","39.3","1360850","88"
"Tanzania","Daressalam","Dar es Salaam","-6.83333","39.3","1360850","88"
"Tanzania","Lindi","Lindi","","","",""
"Tanzania","Mtwara","Mtwara Mikandani","","","",""
"Tanzania","Ruvuma","Songea","","","",""
"Tanzania","Iringa","Iringa","","","",""
"Tanzania","Mbeya","Mbeya","","","152844","88"
"Tanzania","Singida","Singida","","","",""
"Tanzania","Tabora","Tabora","","","",""
"Tanzania","Rukwa","Sumbawanga","","","",""
"Tanzania","Kigoma","Kigoma Ujiji","","","",""
"Tanzania","Shinyanga","Shinyanga","","","100724","88"
"Tanzania","Kagera","Bukoba","","","",""
"Tanzania","Mwanza","Mwanza","","","223013","88"
"Tanzania","Mara","Musoma","","","",""
"Tanzania","Kaskazini Ujunga","Mkokotoni","","","",""
"Tanzania","Kusini Ujunga","Koani","","","",""
"Tanzania","Mjini Magharibi","Zanzibar","","","157634","88"
"Tanzania","Kaskazini Pemba","Wete","","","",""
"Tanzania","Kusini Pemba","Chake Cahke","","","",""
